country_type,Country,League,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
Main,Scotland,Division 1,1994/1995,999,999,999,999,999,999
