country_type,Country,League,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
Main,Scotland,Division 1,1998/1999,999,999,999,999,999,999
